id,lat,lon,name,type,cuisine,opening_hours,phone,website,address,outdoor_seating,takeaway,delivery,wheelchair
node/540456131,37.7615705,-122.425662,Bi-Rite Creamery,ice_cream,ice_cream,Mo-Su 12:00-21:00,+1 415 6265600,https://biritecreamery.com/,"3692, 18th Street, San Francisco, 94110",no,yes,no,
node/559220422,37.5652515,-122.322519,Avocado Toast,fast_food,sandwich,,+1-650-343-3844,https://myavocadotoast.com/,"226, E. 3rd Avenue",,yes,,
node/571459412,37.7624401,-122.3973397,Mochica,restaurant,peruvian,"Mo-Th 17:30-22:00; Fr,Sa 11:00-15:00,17:30-23:00; Su 11:00-15:00,17:30-22:00",+1 415-278-0480,http://www.mochicasf.com/,"1469, 18th Street, 94107",,,,
node/571460529,37.7624058,-122.3976476,Goat Hill Pizza,restaurant,pizza,,+1-415-641-1440,http://www.goathill.com,"300, Connecticut Street, 94107",,,,
node/582133717,37.7959908,-122.4063137,Golden Flower,restaurant,,,,,"667, Jackson Street",,,,
node/582778903,37.7485396,-122.4250659,Luv a Java,cafe,,,,,"1300, Dolores Street, San Francisco",,,,
node/582779493,37.7504256,-122.4203499,Clooney's Pub,bar,,Mo-Su 06:00-02:00,,,"1401, Valencia Street",,,,
node/582781745,37.7489951,-122.4205203,Dovre Club,bar,,,,,"1498, Valencia Street",,,,
node/586713622,37.7648492,-122.4320119,Peet's Coffee,cafe,coffee_shop,,,,"2257, Market Street, San Francisco, 94114",no,yes,,
node/586719219,37.7653117,-122.4314325,Tara Indian Cuisine,restaurant,indian,,+1-415-861-6655,,"2217, Market Street, San Francisco, 94114",,,,
node/586754870,37.7618585,-122.4352856,Thailand Restaurant,restaurant,thai,,+1-415-863-6868,https://thailandrestaurantsf.com/,"438A, Castro Street, 94114",,,,
node/586756670,37.7615387,-122.435255,Fratelli Pizza,restaurant,pizza,,,,"460, Castro Street, 94114",,,,
node/591039691,37.6005737,-122.381877,Panera Bread,fast_food,sandwich;bakery,Mo-Sa 06:00-21:00; Su 07:00-21:00,+1 650-692-3100,https://locations.panerabread.com/ca/millbrae/320-adrian-road.html,"320, Adrian Road, Millbrae, 94030",yes,yes,,
node/597382133,37.7066135,-122.4153208,McDonald's,fast_food,burger,06:00-20:00,+1 415-467-1666,https://www.mcdonalds.com/us/en-us/location/8021.html,"2750, Geneva Avenue, Daly City, 94014-1521",,yes,,
node/599417363,37.7543118,-122.4777235,Golden Island Cafe,cafe,,,,,"1300, Noriega Street, San Francisco, 94122",,,,
node/610183472,37.7813625,-122.4607762,Buckshot,pub,,,,,"3848, Geary Boulevard",,,,
node/612765095,37.7997743,-122.4089177,North Beach Restaurant,restaurant,,,,,"1512, Stockton Street, San Francisco, 94133",,,,
node/613270075,37.7998684,-122.4098389,La Boulange,cafe,,,,,,,,,
node/621179351,37.7814985,-122.4052119,The Chieftain Irish Pub & Restaurant,pub,burger;wings;fish_and_chips;irish,"Mo-Th,Su 16:00-25:30; Fr-Sa 12:00-25:30",+1 415 6150916,https://www.thechieftain.com/,"198, 5th Street, San Francisco, 94103",,,,
node/621793525,37.7877422,-122.4119192,Sakana,restaurant,sushi,"Tu-Sa 17:30-22:00; Su,Mo off",,https://sakanasf.com/,"605, Post Street, San Francisco",,,,
node/621793529,37.7877507,-122.4118412,Owl Tree,bar,,Tu-Th 16:00+; Fr.15:00+; Su 18:00+,+1 415 3591600,https://www.owltreesf.com/,"601, Post Street, San Francisco",,,,
node/621793599,37.7876806,-122.4124552,Zzan,restaurant,korean,"Mo-Th 11:00-14:00,16:00-23:30; Fr-Su 11:00-14:00,16:00-25:30",+1 415 8729977,https://www.zzansf.com/,"643, Post Street, San Francisco, 94109",,,,
node/621818322,37.7887156,-122.410067,Akiko's Sushi Bar,restaurant,sushi,"11:00-14:45,16:15-22:00",+1 415-989-8218,https://akikossushibar.com/,"542, Mason Street, San Francisco, 94102",,,,
node/621818366,37.7881935,-122.4103007,Level III,bar,,,,,,,,,
node/621818383,37.7878201,-122.4113142,Lost Cat,bar,,,,https://www.lostcatsf.com/,"587, Post Street, San Francisco",,,,
node/621818396,37.787943,-122.4103385,Zingari,restaurant,,,,,,,,,
node/621818430,37.7877886,-122.41155,Honey Honey Cafe & Crepery,restaurant,crepe,Mo-Su 08:00-15:00,,,"599, Post Street, San Francisco",,,,limited
node/621851558,37.7888432,-122.4109312,The White Horse,restaurant,,,,,,,,,yes
node/621851561,37.7887552,-122.4115279,Matador,restaurant,mexican,"Su,Mo-Th 12:00-22:00; Fr,Sa 12:00-23:00",+1 415 5253557,https://matadorsf.com/,"679, Sutter Street, San Francisco",,,,
node/621851563,37.7889047,-122.4103786,Cesario's,restaurant,italian,"Mo-Th,Su 11:30-22:00; Fr-Sa 11:30-22:30",,,"601, Sutter Street",,,,
node/630746097,37.801867,-122.456201,Il Parco,cafe,,Mo-Su 08:00-19:00,,https://ilparcosf.com/,"215, Lincoln Boulevard, San Francisco, 94129",,,,
node/630985352,37.794484,-122.401644,Mixt Greens,restaurant,salad,,,,,,,,yes
node/630988578,37.794293,-122.401731,Tlaloc,restaurant,mexican,Mo-Fr 11:00-14:00,+1 510-753-0935,https://tlalocsf.com/,"525, Commercial Street, San Francisco, 94111",,only,,limited
node/632725242,37.7373354,-122.4695681,Greenhouse,cafe,,"Mo-Fr 07:00-19:00; Sa,Su 08:00-19:00",,,"329, West Portal Avenue, San Francisco, 94127",,,,
node/632734629,37.7378024,-122.4690205,Lion West Portal,restaurant,sushi,,,https://lionwestportal.com/,"301, West Portal Avenue, San Francisco, 94127",,,,
node/632741467,37.7392776,-122.4678107,Toast Eatery,restaurant,,,,,"160, West Portal Avenue, San Francisco, 94127",,,,
node/632817679,37.7386468,-122.4685481,Binu Bonu,bar,,Tu-Th 16:00-22:00; Fr-Sa 15:00-22:30,,,"230, West Portal Avenue, San Francisco, 94127",,,,yes
node/632825392,37.7377005,-122.4696762,The Dubliner,pub,,,,,"328, West Portal Avenue, San Francisco, 94127",,,,
node/632873440,37.7370913,-122.4698222,Tsing’s Chinese Restaurant,restaurant,chinese,,,,"351, West Portal Avenue, San Francisco, 94127",,,,
node/632874790,37.7365836,-122.4703445,Little Original Joe's,restaurant,italian,Mo-Su 10:00-22:00,,https://www.littleoriginaljoes.com/,"393, West Portal Avenue, San Francisco, 94127",,only,,yes
node/638752544,37.7405871,-122.4663376,Noe Valley Bakery,shop:bakery,,"Mo-Fr 07:00-19:00; Sa,Su 07:00-18:00",,,"28, West Portal Avenue, San Francisco, 94127",,,,yes
node/638752547,37.7397088,-122.4673069,Starbucks,cafe,coffee_shop,,+1 415-664-8370,https://www.starbucks.com/store-locator/store/9128/100-west-portal-vicente-100-west-portal-san-francisco-ca-941271306-us,"100, West Portal Avenue, San Francisco, 94127",,yes,,
node/642814585,37.7972321,-122.424077,Matterhorn,restaurant,swiss;fondue,Tu-Su 17:00-22:00,+1-415-885-6116,,"2323, Van Ness Avenue",,,,
node/643445596,37.8086628,-122.409827,Hard Rock Cafe,restaurant,american,11:00-21:00,+ 1 415 9562013,https://www.hardrock.com,,,,,
node/647656706,37.7710569,-122.432071,Cafe Réveille,cafe,sandwich;coffee_shop;salad;breakfast,Mo-Su 07:00-19:30,+1 415-789-6258,https://www.cafereveille.com/lowerhaight,"201, Steiner Street, San Francisco, 94117",yes,,,yes
node/647656739,37.7718146,-122.433633,Bar Jabroni,restaurant,,Tu-Sa 17:00-23:00,,,"698, Haight Street, San Francisco, 94117",,,,yes
node/647656754,37.7720659,-122.4315927,Uva Enoteca,restaurant,italian,,,https://www.uvaenoteca.com/,"568, Haight Street, San Francisco, 94117",,,,yes
node/647656759,37.7720798,-122.4298755,Kate's Kitchen,restaurant,breakfast,Mo 09:00-14:45; Tu-Fr 08:00-14:45; Sa-Su 08:30-15:45,,,"471, Haight Street, San Francisco, 94117",,,,yes
node/647656762,37.7722509,-122.4302258,House of Thai 2,restaurant,thai,,,,"494, Haight Street, 94117",,yes,yes,
node/647656785,37.7721773,-122.4307315,Cafe International,cafe,,,,,Haight Street,,,,yes
node/647656805,37.7716958,-122.4305216,Indian Oven,restaurant,indian,,+1 415 6261628,https://indianovensf.com/,"233, Fillmore Street, San Francisco, 94117",,,,yes
node/647656809,37.7712808,-122.4304316,Le Cafe du Soleil,restaurant,,,,,"400, Waller Street",,,,
node/647656836,37.7718907,-122.430533,Metro Caffe,fast_food,burger,Mo-Su 11:00-21:00,+1 415 6219536,https://metrocaffe.com/,"247, Fillmore Street",,,,yes
node/647656857,37.7718999,-122.4313245,Love 'n' Haight,fast_food,sandwich,,,,"553, Haight Street",,,,
node/647656860,37.7719058,-122.4312812,Mythic Pizza,fast_food,pizza,,,,"551, Haight Street",,,,
node/647656864,37.7719157,-122.4311673,Berliner Berliner,fast_food,sausage;hot_dog,"Tu 12:00-15:00,16:00-21:00; We-Sa 12:00-15:00,17:00-21:00; Fr 12:00-15:00,17:00-22:00",+1 415 7951457,https://berlinerberliner.com/,"545, Haight Street",,,,
node/666369832,37.7666454,-122.4528662,Lava Java,cafe,coffee_shop,,,,"852, Stanyan Street, San Francisco, 94117",,,,yes
node/669137815,37.853996,-122.4786705,Scoma's,restaurant,seafood,"Su-Mo, We-Th 11:30-20:00; Fr-Sa 11:30-21:00",+1-415-332-9551,https://www.scomassausalito.com/,"588, Bridgeway, Sausalito, 94965",,,,
node/677681773,37.7429854,-122.4267774,Toast Eatery,restaurant,american,07:00-16:00,+1-415-282-4328,https://www.toasteatery.com/,"1748, Church Street, San Francisco, 94131",,,,
node/679010814,37.7755634,-122.3933972,Philz Coffee,cafe,coffee_shop,Mo-Fr 06:00-17:00; Sa 06:30-18:00; Su 06:30-17:30,+1-415-875-9943,https://philzcoffee.com/locations/17,"201, Berry Street, San Francisco, 94158",,yes,,
node/693507981,37.7979631,-122.4295323,KAIYŌ,restaurant,japanese;peruvian;asian,,+1-415-525-4804,https://kaiyosf.com,"1838, Union Street, San Francisco, 94123",,,,
node/696034559,37.7962462,-122.4040992,Sai's Vietnamese Restaurant,restaurant,vietnamese;noodle;pho;sandwich,Mo-Sa 10:00-21:00,+1 415 362 3689,https://saisvietnameserestaurant.com/,"42, Columbus Avenue, San Francisco, 94111",sidewalk,yes,,yes
node/702434594,37.7421556,-122.4990662,North Beach Pizza,restaurant,pizza,,+1-415-242-9100,http://www.northbeachpizza.net,"3054, Taraval Street, San Francisco",,,,
node/705410439,37.759835,-122.397803,Thinker's Cafe,cafe,,,,,,,,,
node/709871143,37.798016,-122.4019871,Henry's Hunan,restaurant,,Su-Th 11:30-21:00; Fr-Sa 11:30-21:30,+1-415-956-7727,www.henryshunanrestaurant.com,,,,,
node/718375671,37.7421628,-122.4988996,Win's Restaurant,restaurant,chinese,,,,"3040, Taraval Street, San Francisco, 94116",,,,
node/718375672,37.7421579,-122.499011,Vanida Thai Kitchen,restaurant,thai,"Mo-Sa 11:30-15:00,16:30-21:00",+1-415-564-6766,http://www.vanidataraval.com/,"3050, Taraval Street, San Francisco, 94116",,,,
node/718375673,37.7421604,-122.4989551,After Hours SF,pub,,,,,"3044, Taraval Street, San Francisco, 94116",,,,
node/718375674,37.7421532,-122.4991209,The Sunset's Best Seafood Restaurant,restaurant,seafood,,,,"3060, Taraval Street, San Francisco, 94116",,,,
node/718375781,37.7421772,-122.4985695,Andytown Coffee Roasters,cafe,coffee_shop,,,,"3016, Taraval Street, San Francisco, 94116",,yes,,
node/718375783,37.7421745,-122.4986326,Sweet Passion Bakery,shop:bakery,,,,,"3020, Taraval Street, San Francisco, 94116",,,,
node/725066744,37.7868113,-122.4135614,Pharaohs Mediterranean Sandwiches,restaurant,mediterranean;egyptian,,+1 415 8021824,http://pharaohssf.com,"608, Geary Street, San Francisco, 94102",,,,
node/725066755,37.7868214,-122.4134749,Milan Pizza,fast_food,pizza,,+1 415 6741011,http://milanpizzasf.com/,"606, Geary Street, San Francisco",,,yes,
node/725066841,37.7866698,-122.4145242,Rye,bar,,,,,"688, Geary Street, San Francisco",,,,
node/725082400,37.7866202,-122.413301,Halal Fried Chicken,fast_food,,,,,"601, Geary Street, San Francisco",no,yes,,yes
node/725082425,37.7866045,-122.4134239,Kinara Fusion Kitchen,restaurant,indian;pakistani,Mo-Sa 17:30-22:00; Su off,+1 415 9326518,https://www.kinarafusionkitchen.com/,"607, Geary Street, San Francisco",,,,
node/725082462,37.7866661,-122.4129649,Marcela's Taqueria,fast_food,mexican;burrito,Tu-Su 09:00-22:00,+1 415-658-7950,,"595, Geary Street, San Francisco, 94102",no,yes,,limited
node/725096408,37.7872157,-122.4103202,The Thonglor,restaurant,thai,"11:00-15:00,16:00-23:00",+1 415 3463121,https://www.thonglorsf.com/,"420, Geary Street, San Francisco",no,,,no
node/725096410,37.78721,-122.4103959,Amami,restaurant,sushi,,,http://www.katanayausa.com/,"430, Geary Street, San Francisco, 94102",,,,
node/725096448,37.7867295,-122.4124048,Bottle Club Pub,pub,,"We,Th 17:00-24:00; Fr,Sa 17:00-26:00; Su 18:00-26:00",+1 415 4232582,https://www.bottleclubpub.com/,"555, Geary Street, San Francisco",,,,
node/725096449,37.7869597,-122.4124456,The Mortimer,bar,,"Mo,Su off; Tu-Sa 16:00-22:00",,https://www.marriott.com/en-us/hotels/sfoak-hotel-adagio-autograph-collection/dining/,,,,,
node/725096451,37.7868056,-122.4116645,Tratto,restaurant,italian;pizza,We-Su 17:00-21:00,+1 415 2928151,https://www.tratto-sf.com/,"501, Geary Street, San Francisco",,,,
node/725100818,37.7871313,-122.4111897,Bota Tapas & Paella Bar,restaurant,spanish,,,,,no,,,
node/725100821,37.7871576,-122.4110257,David's Delicatessen & Diner,restaurant,deli,,,,"474, Geary Street, San Francisco, 94102",no,,,
node/725100826,37.7871616,-122.410725,Starbucks,cafe,coffee_shop,,,https://www.starbucks.com/store-locator/store/12071/geary-taylor-san-francisco-442-geary-street-san-francisco-ca-941021223-us,"442, Geary Street, San Francisco",,yes,,
node/725100831,37.7873155,-122.4100569,Biscuits & Blues,restaurant,,,+1 415 2922583,https://biscuitsandblues.com/,"401, Mason Street, San Francisco",,,,
node/731946793,37.7865056,-122.4159328,Geary Club,pub,,,,,"768, Geary Street, San Francisco, 94109",,,,
node/731950222,37.7860796,-122.4175502,A La Turca,restaurant,turkish,,+1 415-345-1011,,"869, Geary Street, San Francisco",,,,
node/731989581,37.78623,-122.4179928,The Outsider,pub,,,,,"894, Geary Street, San Francisco, 94109",,,,
node/731989588,37.7860732,-122.4176448,Ha-Ra,pub,,,+1 415 6733148,http://harasf.com/,"875, Geary Street, San Francisco, 94109",,,,yes
node/731989597,37.7860647,-122.4177353,Moulin Rouge Restaurant,restaurant,american,,,,"887, Geary Street, San Francisco, 94109",,,,
node/732005598,37.7861368,-122.4187653,Irving Pizza,fast_food,pizza,,+1-415-771-0110,,,,,,
node/732005606,37.7861325,-122.4188458,Hoang Dat,cafe,,,,,"930, Geary Street, San Francisco, 94109",,,,
node/732005631,37.7861199,-122.418945,Edinburgh Castle,pub,,,,,"950, Geary Street, San Francisco",,yes,no,
node/732005635,37.7859078,-122.4189262,Hanaro,pub,,,,https://members.vistaserv.net/hanaro,"939, Geary Boulevard",,,,
node/732005643,37.7862004,-122.4182771,House of Thai,restaurant,thai,,,https://www.houseofthaisf.com/,"901, Larkin Street, San Francisco",no,,,
node/732009027,37.7869168,-122.4184005,Ping Yang,restaurant,thai,,+1 415 7926899,https://www.pingyangthaigrilldessert.com/,"955, Larkin Street, San Francisco",,,,
node/732009028,37.7869519,-122.4201047,Piroo,restaurant,nepalese,,+1 415 7570756,,"1101, Polk Street, San Francisco, 94109",no,,,
node/732009035,37.7856068,-122.4211337,Mel's Kitchen,restaurant,american;breakfast,Mo-Su 07:00-22:00,+1 415 2926357,https://melsdrive-in.com/locations/northern-california/mels-kitchen-now-open/,"1050, Van Ness Avenue, San Francisco",no,,,yes
node/732009037,37.7857065,-122.4205221,Taniku Izakaya,restaurant,,,,,"1035, Geary Street, San Francisco, 94109",,,,
node/747853234,37.7968098,-122.421809,Hummus Mediterranean Kitchen,restaurant,mediterranean,,,,"2164, Polk Street, San Francisco, 94109",,,,
node/761906611,37.77581,-122.4088161,Bloodhound,bar,,,,,"1145, Folsom Street, San Francisco",,,,yes
node/761916174,37.7765167,-122.4083959,Nosh Box,cafe,pastry; sandwich; coffee; tea,Tu-Th 07:00-17:00; Fr-Sa 07:00-22:00,,https://www.noshboxsf.com/,"1116, Folsom Street, San Francisco, 94103",,yes,,yes
node/761937484,37.7774802,-122.4071839,Extreme Pizza,fast_food,pizza,Mo-Su 11:30-24:00; PH closed,,http://soma.extremepizza.com/,"1062, Folsom Street, San Francisco, 94103",,yes,,yes
node/765404278,37.7830438,-122.4076714,Sushi Hashiri,restaurant,sushi,,,,"4, Mint Plaza, 94103",,,,
node/766264586,37.7989045,-122.4222247,Leopold's,restaurant,german,,+1 415 4742000,http://www.leopoldssf.com/,"2400, Polk Street, San Francisco",,,,
node/768936339,37.7860337,-122.4094373,Anzu Restaurant,restaurant,,,,,"222, Mason Street",,,,yes
node/774058148,37.7540276,-122.4184414,Mission Bar,pub,,Mo-Su 15:00-02:00,,,"2695, Mission Street, San Francisco, 94110",,,,
node/774058165,37.7531627,-122.4183326,La Corneta,restaurant,mexican,10:00-22:00,,,2726,,,,
node/775379090,37.7857739,-122.39675,Radiator,cafe,coffee_shop,,,,,,yes,,yes
node/806236997,37.7953032,-122.4059915,Chinatown Restaurant,restaurant,,,+1-415-392-7958,,"744, Washington Street, San Francisco, 94108",,,,
node/808884842,37.7854683,-122.409082,New Delhi,restaurant,indian,,,,"160, Ellis Street",,,,
node/808884850,37.7857169,-122.4089486,Miyabiya Sushi and Grill,restaurant,japanese;sushi,Mo-Su 11:00-23:00,+1 415 9893288,https://www.miyabiyasf.com/,"115, Cyril Magnin Street, San Francisco",,,,
node/808884854,37.7856882,-122.4086687,Magnin Street Cafe & Bistro,restaurant,,,,,"138, Cyril Magnin Street, San Francisco",,,,
node/808884908,37.7855488,-122.4088875,King Kee,restaurant,chinese;bubble_tea,Mo-Sa 11:30-21:30; Su 14:00-21:30,+1 415 3988188,,"101, Cyril Magnin Street, San Francisco",,,,
node/808884914,37.7854715,-122.4089827,Mellis Cafe,cafe,,,,,Ellis Street,yes,,,
node/808930679,37.7859734,-122.4103397,Urban Tavern,restaurant,,,,,,,,,
node/808930684,37.786117,-122.4115193,Jasper's,bar,,,,,"401, Taylor Street",,,,
node/808930689,37.7856557,-122.4114124,Million Thai,restaurant,,,,,"385, Taylor Street, San Francisco",,,,
node/808930715,37.7862839,-122.408395,Hinodeya Ramen & Bar,restaurant,noodle;ramen,07:00-02:00,,https://hinodeyaramen.com/,"219, O'Farrell Street, San Francisco, 94102",,,,
node/808930729,37.7862372,-122.408751,Johnny Foley's Irish House,pub,irish,"We,Th,Fr 17:00-22:00+; Sa,Su 11:00-22:00+; Mo,Tu off",+1 415 9540777,https://www.johnnyfoleys.com/,"243, O'Farrell Street, San Francisco, 94102",,,,
node/808930732,37.7863745,-122.409419,Union Square Pizza & Kitchen,fast_food,pizza,,,,,,,,
node/808930741,37.7865355,-122.4081957,Starbucks,cafe,coffee_shop,,+1 628-399-7188,https://www.starbucks.com/store-locator/store/1040470/powell-o-farrell-201-powell-street-san-francisco-ca-941022205-us,"201, Powell Street, San Francisco, 94102",,yes,,
node/808930783,37.7866824,-122.407058,Boudin,cafe,,08:00-17:00,,https://boudinbakery.com/location/union-square-macys-bakery-cafe/,,yes,,,
node/808930789,37.786587,-122.4077192,King of Thai Noodle,restaurant,,,,,"184, O'Farrell Street, San Francisco",,,,yes
node/808930817,37.7861393,-122.4056853,Starbucks,cafe,coffee_shop,,,https://www.starbucks.com/store-locator/store/13347/4th-market-s-f-780-market-street-san-francisco-ca-941022514-us,"780, Market Street, San Francisco, 94102",,yes,,yes
node/814515174,37.6645653,-122.445449,Starbucks,cafe,coffee_shop,,+1 650-952-0740,https://www.starbucks.com/store-locator/store/18142/el-camino-mc-lellan-100-mc-lellan-dr-1075-south-san-francisco-ca-94080,"112, McLellan Drive, South San Francisco, 94080",no,yes,,
node/818060724,37.7855009,-122.4144707,El Tesoro,restaurant,mexican,,+1-415-202-0530,,"599, O'Farrell Street, San Francisco",,,,
node/818060761,37.7856875,-122.4131188,Pakwan,restaurant,indian;pakistani,Mo-Su 11:00-23:00,+1 415 7760160,https://pakwanrestaurant.com/oferrell/,"501, O'Farrell Street, San Francisco",no,yes,,no
node/818060774,37.7857275,-122.4127692,El Rincon Yucateco,fast_food,mexican,,+1 415-872-9231,,"491, O'Farrell Street, San Francisco",,,,
node/818060781,37.7858554,-122.4117764,Marrakech,restaurant,moroccan,"Su,Mo-Th 17:00-24:00; Fr-Sa 17:00-02:00",+1 415 7766717,https://www.marrakechsf.com/,"419, O'Farrell Street, San Francisco",,,,
node/818671268,37.7865372,-122.4200101,Napoli Pizza,restaurant,italian,,885-2222,,"1045, Polk Street, San Francisco",,,,
node/819444936,37.7881395,-122.420349,Lush Lounge,pub,,,,,"1221, Polk Street",no,,,
node/819444943,37.7883656,-122.420106,Uni Pizzeria & Grill,fast_food,burger;pizza;sandwich,,,,"1230;1234, Polk Street",,,,
node/819444945,37.788309,-122.4203983,Mayes Oyster House,restaurant,,,,,"1233, Polk Street, San Francisco",,,,yes
node/819444949,37.788382,-122.4203937,McTeague's Saloon,pub,,,,,"1237, Polk Street, San Francisco",,,,no
node/819444963,37.788461,-122.4204131,Rise & Set,restaurant,,Mo-Fr 09:00-14:00; Sa-Su 09:00-15:00,+1-415-714-6177,https://www.riseandsetsf.com/,"1247, Polk Street, San Francisco, 94109",,,,
node/819445003,37.7878865,-122.4200201,El Super Burrito,restaurant,mexican,Mo-Su 09:00-23:00,,,"1200, Polk Street, San Francisco, 94109",,,,
